invoice#,title,rate,date,description,hours,discount,subtotal,rate_wn,rate_ptm,rate_wd,rate_ftm,rate_nm,down,jingletown,up,atrium,broadway,omi,east_oak,west_oak,fdd,rcd,hdd,fd,pd,mrd
715009,2015 Summer Boot Camp Graduation,Full Time Member Weekday Rate,2015-08-12,On Broadway,2.5,,450,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
715009,2015 Summer Boot Camp Graduation,Full Time Member Weekday Rate,2015-08-12,Large Party Janitorial/Waste Removal Fee,Flat Fee,,350,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715009,2015 Summer Boot Camp Graduation,Full Time Member Weekday Rate,2015-08-12,Speciality A/V Sound Technician,4,,160,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715009,2015 Summer Boot Camp Graduation,Full Time Member Weekday Rate,2015-08-12,Atrium,2.5,0.5,275,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
715009,2015 Summer Boot Camp Graduation,Full Time Member Weekday Rate,2015-08-12,IHO Staffing,4.5,,180,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2191,SF Jazz & OPC Info Session,Full Time Member Weekday Rate,2015-01-13,OMI Gallery,1.5,,90,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2191,SF Jazz & OPC Info Session,Full Time Member Weekday Rate,2015-01-13,Set Up & Break Down,1,,30,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2191,SF Jazz & OPC Info Session,Full Time Member Weekday Rate,2015-01-13,Sm. Party Waste Removal,Flat Fee,,30,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2067,Worksafe's 31st Anniversary,Non-Member Weekday Rate,2014-06-27,Standard Cleaning Fee,Flat Fee,,250,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2067,Worksafe's 31st Anniversary,Non-Member Weekday Rate,2014-06-27,On Broadway,2,,590,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2067,Worksafe's 31st Anniversary,Non-Member Weekday Rate,2014-06-27,Set Up & Break Down,2,,100,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215006,2015 BGC Bay Area Kickoff Community Meeting,Full Time Member Weekday Rate - Partner Discount,2015-02-23,IHO Staffing,3.5,,140,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215006,2015 BGC Bay Area Kickoff Community Meeting,Full Time Member Weekday Rate - Partner Discount,2015-02-23,Janitorial Fee/Waste Removal,Flat Fee,,300,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215006,2015 BGC Bay Area Kickoff Community Meeting,Full Time Member Weekday Rate - Partner Discount,2015-02-23,Set up & Reset,2,,150,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215006,2015 BGC Bay Area Kickoff Community Meeting,Full Time Member Weekday Rate - Partner Discount,2015-02-23,On Broadway,2.5,0.2,450,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
315009,Hack the Hood Graduation,Full Time Member Weeday Rate,2015-04-23,IHO Staffing,4.5,,180,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315009,Hack the Hood Graduation,Full Time Member Weeday Rate,2015-04-23,Janitorial/Waste Removal Fee,Flat Fee,,350,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315009,Hack the Hood Graduation,Full Time Member Weeday Rate,2015-04-23,Set Up & Reset,2,,150,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315009,Hack the Hood Graduation,Full Time Member Weeday Rate,2015-04-23,On Broadway,2.5,,450,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
315009,Hack the Hood Graduation,Full Time Member Weeday Rate,2015-04-23,A/V Sound Technician,4,,160,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2063,Know your Palate: Whiskey and Cheese Pairing,Full Time Member Weekday Rate,2014-05-28,Omi Gallery,2,,120,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2063,Know your Palate: Whiskey and Cheese Pairing,Full Time Member Weekday Rate,2014-05-28,Set Up & Break Down,1.5,,37.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2062,Know your Palate: Whiskey and Cheese Pairing,Full Time Member Weekday Rate,2014-05-28,Omi Gallery,2,,120,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2062,Know your Palate: Whiskey and Cheese Pairing,Full Time Member Weekday Rate,2014-05-28,Set Up & Break Down,1.5,,37.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2090,Mandela Marketplace Celebrates 10 Years!,Part Time Member Weekday Rate,2014-11-06,Entire Space,4,,1500,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2090,Mandela Marketplace Celebrates 10 Years!,Part Time Member Weekday Rate,2014-11-06,A/V Technician,6,,240,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2199,Spring Gala and Auction,Non Member Weekend Rate - Multi room discount,2015-04-25,Large Party Janitorial Fee,Flat Fee,,500,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2199,Spring Gala and Auction,Non Member Weekend Rate - Multi room discount,2015-04-25,Jingletown Lounge,5.5,0.1,990,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2199,Spring Gala and Auction,Non Member Weekend Rate - Multi room discount,2015-04-25,Set Up & Break Down,4,,300,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2199,Spring Gala and Auction,Non Member Weekend Rate - Multi room discount,2015-04-25,A/V Technician,8,,320,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2199,Spring Gala and Auction,Non Member Weekend Rate - Multi room discount,2015-04-25,East Oakland,5.5,0.1,357.5,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2199,Spring Gala and Auction,Non Member Weekend Rate - Multi room discount,2015-04-25,Entire Lower Floor,5.5,0.1,2970,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115002,Late Nite Art: Storytelling,Full Time Member Weekend Rate - Partnership Discount,2015-01-16,Site Manager/Staffing,6.5,1,195,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
115002,Late Nite Art: Storytelling,Full Time Member Weekend Rate - Partnership Discount,2015-01-16,Standard Janitorial Fee,Flat Fee,,250,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
115002,Late Nite Art: Storytelling,Full Time Member Weekend Rate - Partnership Discount,2015-01-16,On Broadway,3.5,0.93,735,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
115002,Late Nite Art: Storytelling,Full Time Member Weekend Rate - Partnership Discount,2015-01-16,Set Up & Break Down,3,1,225,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
115002,Late Nite Art: Storytelling,Full Time Member Weekend Rate - Partnership Discount,2015-01-16,Waste Removal,Flat Fee,1,85,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
715011,FCI Entrepreneurial Pitch Competition,Non Member Weekday Rate,2015-09-17,IHO Staffing,5,,175,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715011,FCI Entrepreneurial Pitch Competition,Non Member Weekday Rate,2015-09-17,Set Up & Reset,2,,100,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715011,FCI Entrepreneurial Pitch Competition,Non Member Weekday Rate,2015-09-17,On Broadway,3,,885,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
715011,FCI Entrepreneurial Pitch Competition,Non Member Weekday Rate,2015-09-17,Standard Janitorial/Waste Removal Fee,Flat Fee,,250,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2076,Late Nite Art: Beltane,,2014-05-17,Standard Cleaning Fee,Flat Fee,,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2076,Late Nite Art: Beltane,,2014-05-17,On Broadway,4,,200,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2076,Late Nite Art: Beltane,,2014-05-17,Set Up & Break Down,2,,Waved,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2083,National Poetry Slam Semi Finals,,2014-08-08,Large Party Cleaning Fee,Flat Fee,,Waved,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2083,National Poetry Slam Semi Finals,,2014-08-08,Set Up & Break Down,2.5,,Waved,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2083,National Poetry Slam Semi Finals,,2014-08-08,Entire Space,2.5,,350,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2083,National Poetry Slam Semi Finals,,2014-08-08,A/V Technician,4,,160,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115001-3,Pathways to Resilience Graduation,Full Time Member Weekend Rate,2015-03-21,Site Manager/Staffing,4.5,,157.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115001-3,Pathways to Resilience Graduation,Full Time Member Weekend Rate,2015-03-21,Standard Janitorial Fee,Flat Fee,,250,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115001-3,Pathways to Resilience Graduation,Full Time Member Weekend Rate,2015-03-21,On Broadway,2.5,,525,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
115001-3,Pathways to Resilience Graduation,Full Time Member Weekend Rate,2015-03-21,Set Up & Break Down,2,,150,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115001-3,Pathways to Resilience Graduation,Full Time Member Weekend Rate,2015-03-21,Compostables,Flat Fee,,66.82,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017,Code Oakland Film Screening,Part Time Member Weekend Rate,2015-05-09,Set Up & Reset,2.5,,125,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017,Code Oakland Film Screening,Part Time Member Weekend Rate,2015-05-09,On Broadway,2,,450,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
415017,Code Oakland Film Screening,Part Time Member Weekend Rate,2015-05-09,Compostables,Flat Fee,,66.49,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017,Code Oakland Film Screening,Part Time Member Weekend Rate,2015-05-09,A/V Sound Technician  (2hr min setup only),2,,80,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017,Code Oakland Film Screening,Part Time Member Weekend Rate,2015-05-09,Janitorial Service,Flat Fee,,250,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017,Code Oakland Film Screening,Part Time Member Weekend Rate,2015-05-09,IHO Staffing,4.5,,180,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2187-2,AlterConf,Non Member Weekend Rate,2015-01-31,A/V Technician,6.5,,260,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2201,"Wine & Food Event - Shrimp, Grits & Greens",Non Member Weekday Rate -- Partnership Discount,2015-02-25,On Broadway,3,1,885,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2201,"Wine & Food Event - Shrimp, Grits & Greens",Non Member Weekday Rate -- Partnership Discount,2015-02-25,Large Party Janitorial Fee,Flat Fee,,500,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2201,"Wine & Food Event - Shrimp, Grits & Greens",Non Member Weekday Rate -- Partnership Discount,2015-02-25,Set Up & Break Down,3,1,225,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2201,"Wine & Food Event - Shrimp, Grits & Greens",Non Member Weekday Rate -- Partnership Discount,2015-02-25,A/V Technician,5,1,200,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2201,"Wine & Food Event - Shrimp, Grits & Greens",Non Member Weekday Rate -- Partnership Discount,2015-02-25,IHO Staffing,6,1,240,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2201,"Wine & Food Event - Shrimp, Grits & Greens",Non Member Weekday Rate -- Partnership Discount,2015-02-25,Waste Removal Fee,Flat Fee,,100,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2101,"Springboard to College: Building Persistence Skills for Oakland, Scholars",Non-Member Weekend Rate,2014-08-09,On Broadway,4,0.1,1260,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2101,"Springboard to College: Building Persistence Skills for Oakland, Scholars",Non-Member Weekend Rate,2014-08-09,OMI Gallery,3,0.1,435,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2101,"Springboard to College: Building Persistence Skills for Oakland, Scholars",Non-Member Weekend Rate,2014-08-09,Set Up & Break Down,3,0.1,150,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2101,"Springboard to College: Building Persistence Skills for Oakland, Scholars",Non-Member Weekend Rate,2014-08-09,A/V Technician,2,0.1,80,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2101,"Springboard to College: Building Persistence Skills for Oakland, Scholars",Non-Member Weekend Rate,2014-08-09,Atrium,3,0.1,675,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2101,"Springboard to College: Building Persistence Skills for Oakland, Scholars",Non-Member Weekend Rate,2014-08-09,Large Party Cleaning Fee,Flat Fee,0.1,500,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2101,"Springboard to College: Building Persistence Skills for Oakland, Scholars",Non-Member Weekend Rate,2014-08-09,Meridian Room,3,0.1,375,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017-2,Code Oakland Film Screening,Part Time Member Weekend Rate,2015-05-09,Set Up & Reset,2.5,,125,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017-2,Code Oakland Film Screening,Part Time Member Weekend Rate,2015-05-09,On Broadway,2,,450,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
415017-2,Code Oakland Film Screening,Part Time Member Weekend Rate,2015-05-09,Compostables,Flat Fee,,66.49,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017-2,Code Oakland Film Screening,Part Time Member Weekend Rate,2015-05-09,A/V Sound Technician  ,5,,200,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017-2,Code Oakland Film Screening,Part Time Member Weekend Rate,2015-05-09,Janitorial Service,Flat Fee,,250,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415017-2,Code Oakland Film Screening,Part Time Member Weekend Rate,2015-05-09,IHO Staffing,4.5,,180,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2086,OBDC Retreat,Fulltime member Weekday Rate,2014-07-15,Set Up & Clean Up,1,,30,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2086,OBDC Retreat,Fulltime member Weekday Rate,2014-07-15,Meridian,3,,Org member hrs,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080,Safe Oakland Speaker Series,Non Member Weekend Rate,2014-06-08,A/V Technician,2.5,,100,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080,Safe Oakland Speaker Series,Non Member Weekend Rate,2014-06-08,2301 Venue,2,,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080,Safe Oakland Speaker Series,Non Member Weekend Rate,2014-06-08,A/V Equipment Rental,1,,140,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080,Safe Oakland Speaker Series,Non Member Weekend Rate,2014-06-08,Furniture Rental,1,,749,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080,Safe Oakland Speaker Series,Non Member Weekend Rate,2014-06-08,Fire Permit,1,,757,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080,Safe Oakland Speaker Series,Non Member Weekend Rate,2014-06-08,Impact Hub Oakland Service/Staffing Fee,17,,850,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2173,Evolutionary Leadership,Full Time Member Weekend Rate -- Full Day Discount,2014-11-08,Uptown,8,0.1,480,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2066,Black Girls CODE Love is Respect Hackathon,Full Time Member Weekday Rate,0001-255-255,Large Party Cleaning Fee,Flat Fee,,650,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2066,Black Girls CODE Love is Respect Hackathon,Full Time Member Weekday Rate,0001-255-255,Set Up & Break Down,7,,350,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2066,Black Girls CODE Love is Respect Hackathon,Full Time Member Weekday Rate,0001-255-255,Entire Space,20,,4000,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2066,Black Girls CODE Love is Respect Hackathon,Full Time Member Weekday Rate,0001-255-255,A/V Technician,7,,280,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415014,It's Time Oakland Connect,Part Time Member Weekday Rate,2015-04-15,OMI Gallery,2.5,,212.5,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
415014,It's Time Oakland Connect,Part Time Member Weekday Rate,2015-04-15,Downtown,4,,180,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
315004,13th Oakland International Film Festival,Non Member Weekday Rate -- Founders Partnership,2015-03-25,OMI Gallery,2.5,,287.5,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
315004,13th Oakland International Film Festival,Non Member Weekday Rate -- Founders Partnership,2015-03-25,IHO Site Manager,4.5,,180,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
315004,13th Oakland International Film Festival,Non Member Weekday Rate -- Founders Partnership,2015-03-25,Set Up & Break Down,2,,60,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
315004,13th Oakland International Film Festival,Non Member Weekday Rate -- Founders Partnership,2015-03-25,Small Party Janitorial Fee,Flat Fee,,100,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
315004,13th Oakland International Film Festival,Non Member Weekday Rate -- Founders Partnership,2015-03-25,Waste Removal Fee,Flat Fee,,30,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
415018,Worksafe's 32nd Anniversary,Non Member Weekday Rate,2015-05-21,IHO Staffing,4,,160,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018,Worksafe's 32nd Anniversary,Non Member Weekday Rate,2015-05-21,Standard Janitorial Fee,Flat Fee,,300,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018,Worksafe's 32nd Anniversary,Non Member Weekday Rate,2015-05-21,Set Up & Reset,2,,100,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018,Worksafe's 32nd Anniversary,Non Member Weekday Rate,2015-05-21,On Broadway,2,,590,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
415018,Worksafe's 32nd Anniversary,Non Member Weekday Rate,2015-05-21,A/V Technician,3.5,,140,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2192,Comedy for Palestine...with a Chanukah Twist!,Part Ttime Member Weekday Rate,2014-12-18,Standard Janitorial Fee,Flat Fee,,250,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2192,Comedy for Palestine...with a Chanukah Twist!,Part Ttime Member Weekday Rate,2014-12-18,On Broadway,2,1,590,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2192,Comedy for Palestine...with a Chanukah Twist!,Part Ttime Member Weekday Rate,2014-12-18,Set Up & Break Down,2.5,,100,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2192,Comedy for Palestine...with a Chanukah Twist!,Part Ttime Member Weekday Rate,2014-12-18,A/V Technician,4,,160,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2082,Safe Oakland Speaker Series,Non Member Weekend Rate,2014-06-22,Standard Cleaning Fee,Flat Fee,,250,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2082,Safe Oakland Speaker Series,Non Member Weekend Rate,2014-06-22,On Broadway,2,,590,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2082,Safe Oakland Speaker Series,Non Member Weekend Rate,2014-06-22,Set Up & Break Down,3.5,,175,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2082,Safe Oakland Speaker Series,Non Member Weekend Rate,2014-06-22,A/V Technician,2,,80,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115009,Oakland Warthogs Youth Rugby Program,Part Time Member Weekend Rate,2015-03-14,Atrium,4,,720,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
115009,Oakland Warthogs Youth Rugby Program,Part Time Member Weekend Rate,2015-03-14,On Broadway,4,,1020,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
115009,Oakland Warthogs Youth Rugby Program,Part Time Member Weekend Rate,2015-03-14,Site Manager,7.5,,262.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115009,Oakland Warthogs Youth Rugby Program,Part Time Member Weekend Rate,2015-03-14,Set Up & Break Down,3.5,0.2,262.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115009,Oakland Warthogs Youth Rugby Program,Part Time Member Weekend Rate,2015-03-14,Large Party Janitorial Fee,Flat Fee,,500,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2042,"Locally Inspired Earth Day Edition: An Evening with Michael Kieschnick, Founder & CEO of CREDO Mobile 4/22",,2014-04-22,Atrium,2.5,,225,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2042,"Locally Inspired Earth Day Edition: An Evening with Michael Kieschnick, Founder & CEO of CREDO Mobile 4/22",,2014-04-22,Set Up & Break Down,2,,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2069,KQED Film Salon pt1,,2014-04-29,Standard Cleaning Fee,Flat Fee,,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2069,KQED Film Salon pt1,,2014-04-29,On Broadway,2,,300,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2069,KQED Film Salon pt1,,2014-04-29,Set Up & Break Down,2,,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2148,"Brown Sugar Kitchen cookbook release party, PRIVATE EVENT",,2014-09-08,Damage to Hylo Board,Flat Fee,,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2028,The Ever Forward Club 10th Anniversary Celebration 3/20,,2014-03-20,Set up/Break down,3,,75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2028,The Ever Forward Club 10th Anniversary Celebration 3/20,,2014-03-20,Venue Rental ,3,,420,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2189,BGC Robotics Event - Volunteer training 12/10,Full Time Member Weekday Rate,2014-12-10,Sm. Party Janitorial Fee,Flat Fee,,100,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2189,BGC Robotics Event - Volunteer training 12/10,Full Time Member Weekday Rate,2014-12-10,Meridian Room,2,,90,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2189,BGC Robotics Event - Volunteer training 12/10,Full Time Member Weekday Rate,2014-12-10,Set Up & Break Down,2,,100,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2145,Beyond the Culture of Separation,Full Time Member Weekday Rate,2014-09-29,Meridian Room,2.5,,112.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2132,Town Hall on Police Brutality & Racial Profiling,,,On Broadway Room Rental,Flat Fee,,50,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2040,Catchafire Oakland Launch Event 4/7,,2014-04-07,A/V Technician,3,,180,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615001-2,The Praxis Project Celebration,Non Member Weekend Rate,2015-10-23,IHO Staffing ,7,,280,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615001-2,The Praxis Project Celebration,Non Member Weekend Rate,2015-10-23,On Broadway,4.5,,1417.5,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
615001-2,The Praxis Project Celebration,Non Member Weekend Rate,2015-10-23,Standard Janitorial/Waste Removal Fee ,Flat Fee,,300,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615001-2,The Praxis Project Celebration,Non Member Weekend Rate,2015-10-23,Speciality A/V Sound Technician ,6.5,,195,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615001-2,The Praxis Project Celebration,Non Member Weekend Rate,2015-10-23,Set Up & Reset ,2.5,,187.5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115003,IHO Holiday Party & Youth HUB Launch Party,Full Time Member Weekday Rate -- Partner Discount,2014-12-17,On Broadway,1.4,,252.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
115003,IHO Holiday Party & Youth HUB Launch Party,Full Time Member Weekday Rate -- Partner Discount,2014-12-17,Large Party Janitorial Fee,Flat Fee,0.5,500,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115003,IHO Holiday Party & Youth HUB Launch Party,Full Time Member Weekday Rate -- Partner Discount,2014-12-17,Wine Vendor ,Flat Fee,0.5,163.13,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115003,IHO Holiday Party & Youth HUB Launch Party,Full Time Member Weekday Rate -- Partner Discount,2014-12-17,IHO Staffing,4,1,160,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115003,IHO Holiday Party & Youth HUB Launch Party,Full Time Member Weekday Rate -- Partner Discount,2014-12-17,Set Up & Break Down,2,0.75,150,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115003,IHO Holiday Party & Youth HUB Launch Party,Full Time Member Weekday Rate -- Partner Discount,2014-12-17,A/V Technician,2,1,80,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115003,IHO Holiday Party & Youth HUB Launch Party,Full Time Member Weekday Rate -- Partner Discount,2014-12-17,Waste Removal Fee ,Flat Fee,0.7,100,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115003,IHO Holiday Party & Youth HUB Launch Party,Full Time Member Weekday Rate -- Partner Discount,2014-12-17,Security,10,0.5,300,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
